dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1650013200,2022-04-15 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,54.18,10000,33.33,51.4,50.95,56.16,1018,,,45,3.44,0,,,,,,0,800,Clear,sky is clear,01n
1650016800,2022-04-15 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,53.69,10000,33.96,50.97,52.14,55.17,1019,,,47,3.44,270,,,,,,0,800,Clear,sky is clear,01n
1650020400,2022-04-15 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,52.61,10000,35.02,49.96,51.75,55.17,1020,,,51,5.75,260,,,,,,0,800,Clear,sky is clear,01d
1650024000,2022-04-15 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,53.11,10000,36.93,50.67,51.75,57.16,1021,,,54,5.75,250,,,,,,0,800,Clear,sky is clear,01d
1650027600,2022-04-15 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,57.74,10000,36,55.27,55.35,60.22,1021,,,44,5.75,200,,,,,,0,800,Clear,sky is clear,01d
1650031200,2022-04-15 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,61.14,10000,27.52,58.23,59.95,63.21,1021,,,27,6.91,0,,,,,,0,800,Clear,sky is clear,01d
1650034800,2022-04-15 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,63.48,10000,23.94,60.51,61.95,64.94,1021,,,21,10.36,260,20.71,,,,,0,800,Clear,sky is clear,01d
1650038400,2022-04-15 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,64.47,10000,21.42,61.47,61.95,65.95,1020,,,18,5.75,220,24.16,,,,,0,800,Clear,sky is clear,01d
1650042000,2022-04-15 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,65.23,10000,23.11,62.35,63.99,66.15,1020,,,19,6.91,240,,,,,,0,800,Clear,sky is clear,01d
1650045600,2022-04-15 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,67.17,10000,24.53,64.49,65.98,68.95,1019,,,19,11.5,240,18.41,,,,,0,800,Clear,sky is clear,01d
1650049200,2022-04-15 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,69.19,10000,23.65,66.61,67.15,69.94,1019,,,17,12.66,250,17.27,,,,,0,800,Clear,sky is clear,01d
1650052800,2022-04-15 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,64.89,10000,29.55,62.29,62.98,67.95,1018,,,26,15.01,152,15.99,,,,,0,800,Clear,sky is clear,01d
1650056400,2022-04-15 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,63.81,10000,33.42,61.39,61.16,64.94,1017,,,32,13.8,180,,,,,,0,800,Clear,sky is clear,01d
1650060000,2022-04-15 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,62.37,10000,34.39,59.95,60.17,62.94,1017,,,35,12.66,180,16.11,0.25,,,,0,500,Rain,light rain,10d
1650063600,2022-04-15 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,60.48,10000,36.07,58.1,58.14,62.22,1017,,,40,10.36,170,18.41,,,,,0,800,Clear,sky is clear,01d
1650067200,2022-04-16 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,60.04,10000,36.91,57.72,57.97,61.14,1017,,,42,11.99,360,24,,,,,0,800,Clear,sky is clear,01n
1650070800,2022-04-16 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,60.03,10000,33.71,57.47,57.97,61.14,1018,,,37,15.01,360,25.99,,,,,0,800,Clear,sky is clear,01n
1650074400,2022-04-16 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,58.42,10000,31.05,55.62,56.98,60.17,1018,,,35,15.01,360,28.99,,,,,0,800,Clear,sky is clear,01n
1650078000,2022-04-16 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,57.34,10000,32.63,54.61,56.14,59.34,1017,,,39,15.01,360,25.99,,,,,0,800,Clear,sky is clear,01n
1650081600,2022-04-16 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,56.71,10000,33.91,54.07,55,57.94,1017,,,42,13,360,27,,,,,0,800,Clear,sky is clear,01n
1650085200,2022-04-16 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,55.72,10000,33.01,52.97,54.97,57.54,1017,,,42,15.01,360,28.01,,,,,0,800,Clear,sky is clear,01n
1650088800,2022-04-16 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,55.63,10000,32.94,52.88,54.14,57.54,1017,,,42,8.05,270,,,,,,0,800,Clear,sky is clear,01n
1650092400,2022-04-16 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,55.63,10000,32.94,52.88,54.14,57.54,1016,,,42,15.01,360,32.01,,,,,0,800,Clear,sky is clear,01n
1650096000,2022-04-16 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,55.36,10000,32.68,52.57,54.14,56.21,1016,,,42,15.01,360,30,,,,,0,800,Clear,sky is clear,01n
1650099600,2022-04-16 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,55.44,10000,32.16,52.61,54.97,56.95,1016,,,41,6.91,260,,,,,,0,800,Clear,sky is clear,01n
1650103200,2022-04-16 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,55.58,10000,31.71,52.72,54.97,56.95,1015,,,40,8.05,280,,,,,,20,801,Clouds,few clouds,02n
1650106800,2022-04-16 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,55.56,10000,32.27,52.75,54.97,56.95,1015,,,41,8.05,220,,,,,,20,801,Clouds,few clouds,02d
1650110400,2022-04-16 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,56.25,10000,34.07,53.6,55.35,57.54,1016,,,43,9.22,200,,,,,,0,800,Clear,sky is clear,01d
1650114000,2022-04-16 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,58.53,10000,36.14,56.1,56.95,59.22,1016,,,43,11.5,260,23.02,,,,,20,801,Clouds,few clouds,02d
1650117600,2022-04-16 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,60.48,10000,37.9,58.24,58.98,61.14,1015,,,43,6.91,220,18.41,,,,,0,800,Clear,sky is clear,01d
1650121200,2022-04-16 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,64.78,10000,39.92,62.83,62.55,65.97,1015,,,40,10.36,210,20.71,,,,,0,800,Clear,sky is clear,01d
1650124800,2022-04-16 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,66.38,10000,40.71,64.54,63.95,67.95,1014,,,39,6.91,0,,,,,,0,800,Clear,sky is clear,01d
1650128400,2022-04-16 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,70.21,10000,39.79,68.49,68.95,70.95,1013,,,33,8.05,240,,,,,,0,800,Clear,sky is clear,01d
1650132000,2022-04-16 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,67.46,10000,42.96,65.84,64.15,70.95,1011,,,41,10,360,15.99,,,,,20,801,Clouds,few clouds,02d
1650135600,2022-04-16 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,67.05,10000,45.61,65.61,62.98,68.95,1010,,,46,6.91,0,16.11,,,,,0,800,Clear,sky is clear,01d
1650139200,2022-04-16 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,65.1,10000,48.07,63.84,62.98,66.94,1009,,,54,8.05,50,,0.12,,,,0,500,Rain,light rain,10d
1650142800,2022-04-16 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,66.99,10000,48.29,65.79,63.99,68.95,1008,,,51,4.61,0,,,,,,0,800,Clear,sky is clear,01d
1650146400,2022-04-16 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,63.86,10000,50.16,62.82,61.99,65.95,1008,,,61,5.75,210,,0.99,,,,100,500,Rain,light rain,10d
1650150000,2022-04-16 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,60.04,10000,43.84,58.33,57,60.75,1008,,,55,11.5,340,19.57,,,,,75,803,Clouds,broken clouds,04d
1650153600,2022-04-17 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,55.35,10000,42.57,53.49,52.95,57,1010,,,62,8.99,59,17,,,,,100,804,Clouds,overcast clouds,04n
1650157200,2022-04-17 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,53.13,10000,42.48,51.3,50.95,54.99,1012,,,67,8.99,55,17,0.46,,,,100,500,Rain,light rain,10n
1650160800,2022-04-17 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,48.25,10000,43.03,45.12,46.74,50.22,1013,,,82,6.91,0,,0.72,,,,100,500,Rain,light rain,10n
1650164400,2022-04-17 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,46.33,10000,42.67,42.76,44.94,47.98,1013,,,87,7,37,8.99,1.52,1.52,,,100,501,Rain,moderate rain,10n
1650168000,2022-04-17 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,45.66,10000,41.11,45.66,44.94,46.35,1013,,,84,1.99,279,5.99,0.56,,,,100,500,Rain,light rain,10n
1650171600,2022-04-17 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,45.05,10000,39.9,41.27,43.97,46.22,1014,,,82,6.91,230,,,,,,75,803,Clouds,broken clouds,04n
1650175200,2022-04-17 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,44.91,10000,39.13,41.09,43.97,46.22,1014,,,80,6.91,300,,,,,,75,803,Clouds,broken clouds,04n
1650178800,2022-04-17 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,45.66,10000,39.54,42.01,43.95,46.35,1014,,,79,6.91,300,,,,,,100,804,Clouds,overcast clouds,04n
1650182400,2022-04-17 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,44.91,10000,38.8,41.09,43.95,46.22,1015,,,79,6.91,300,,,,,,0,800,Clear,sky is clear,01n
1650186000,2022-04-17 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,43.75,10000,35.69,38.62,41.97,45.21,1015,,,73,9.22,300,18.41,,,,,20,801,Clouds,few clouds,02n
1650189600,2022-04-17 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,42.22,10000,33.15,38.41,40.96,43.99,1017,,,70,5.99,318,5.99,,,,,0,800,Clear,sky is clear,01n
1650193200,2022-04-17 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,42.04,10000,31.91,37.65,40.95,43.21,1018,,,67,6.91,300,,,,,,0,800,Clear,sky is clear,01d
1650196800,2022-04-17 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,43.2,10000,30.83,37.47,41.95,44.94,1019,,,61,10.36,300,17.27,0.25,,,,0,500,Rain,light rain,10d
1650200400,2022-04-17 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,44.94,10000,28.81,39.24,42.98,46.35,1019,,,52,11.5,270,17.27,,,,,0,800,Clear,sky is clear,01d
1650204000,2022-04-17 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,46.87,10000,25.81,42.94,43.95,48.15,1020,,,42,8.01,257,13,,,,,0,800,Clear,sky is clear,01d
1650207600,2022-04-17 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,48.34,10000,25.41,43.86,45.95,49.95,1020,,,39,10.36,270,19.57,,,,,20,801,Clouds,few clouds,02d
1650211200,2022-04-17 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,48.99,10000,24.22,44.46,46.98,51.22,1020,,,36,11.01,0,24,,,,,40,802,Clouds,scattered clouds,03d
1650214800,2022-04-17 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,49.05,10000,23.07,46.04,46.74,49.98,1020,,,34,7,270,20,,,,,100,804,Clouds,overcast clouds,04d
1650218400,2022-04-17 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,49.3,10000,22.64,43.48,47.95,51.22,1020,,,33,16.11,310,23.02,,,,,75,803,Clouds,broken clouds,04d
1650222000,2022-04-17 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,50.56,10000,22.32,46.78,47.95,52.21,1021,,,31,11.01,0,21.99,,,,,40,802,Clouds,scattered clouds,03d
1650225600,2022-04-17 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,51.13,10000,21.36,47.32,48.99,52.21,1021,,,29,8.99,296,15.99,,,,,40,802,Clouds,scattered clouds,03d
1650229200,2022-04-17 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,50.54,10000,20.89,46.65,47.95,51.22,1022,,,29,9.22,350,18.41,,,,,0,800,Clear,sky is clear,01d
1650232800,2022-04-17 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,49.86,10000,21.07,45.39,48.16,51.22,1023,,,30,11.5,350,18.41,,,,,40,802,Clouds,scattered clouds,03d
1650236400,2022-04-17 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,48.63,10000,23.34,44.71,46.74,50.22,1024,,,35,8.99,315,17,,,,,40,802,Clouds,scattered clouds,03d
1650240000,2022-04-18 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,46.76,10000,22.46,44.4,45.95,48.22,1025,,,36,5.01,318,5.01,,,,,0,800,Clear,sky is clear,01n
1650243600,2022-04-18 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,46.04,10000,22.46,42.96,44.94,47.21,1026,,,37,5.99,0,13,,,,,0,800,Clear,sky is clear,01n
1650247200,2022-04-18 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,45.07,10000,21.11,41.94,42.96,46.35,1026,,,36,5.75,240,,,,,,0,800,Clear,sky is clear,01n
1650250800,2022-04-18 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,45.03,10000,22.23,41.2,43.95,45.95,1027,,,38,7,294,8.99,,,,,0,800,Clear,sky is clear,01n
1650254400,2022-04-18 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,44.28,10000,23.72,42.75,42.94,44.98,1027,,,42,3.44,0,,,,,,0,800,Clear,sky is clear,01n
1650258000,2022-04-18 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,43.95,10000,23.47,42.39,42.94,44.55,1027,,,42,3.44,0,,,,,,0,800,Clear,sky is clear,01n
1650261600,2022-04-18 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,43.52,10000,23.61,40.89,41.34,44.55,1028,,,43,4.61,0,,,,,,0,800,Clear,sky is clear,01n
1650265200,2022-04-18 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,42.4,10000,24.13,39.6,40.95,43.99,1028,,,46,4.61,280,,,,,,0,800,Clear,sky is clear,01n
1650268800,2022-04-18 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,42.35,10000,24.53,40.55,40.95,42.98,1028,,,47,3.44,270,,,,,,0,800,Clear,sky is clear,01n
1650272400,2022-04-18 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,42.35,10000,25.43,40.55,40.95,42.98,1028,,,49,3.44,0,,,,,,0,800,Clear,sky is clear,01n
1650276000,2022-04-18 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,42.04,10000,24.73,38.35,40.14,42.98,1029,,,48,5.75,40,,,,,,0,800,Clear,sky is clear,01n
1650279600,2022-04-18 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,42.87,10000,24.96,35.2,40.14,44.55,1028,,,47,16.11,40,,,,,,0,800,Clear,sky is clear,01d
1650283200,2022-04-18 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,44.31,10000,27.03,37.71,43.14,46.22,1028,,,49,13.8,60,,,,,,0,800,Clear,sky is clear,01d
1650286800,2022-04-18 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,48.2,10000,28.36,44.1,45.16,49.95,1028,,,45,9.22,30,,,,,,0,800,Clear,sky is clear,01d
1650290400,2022-04-18 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,49.93,10000,27.75,45.82,48.16,51.22,1028,,,41,10.36,50,20.71,,,,,0,800,Clear,sky is clear,01d
1650294000,2022-04-18 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,51.3,10000,28.31,48,47.95,52.21,1027,,,40,10.36,130,17.27,,,,,0,800,Clear,sky is clear,01d
1650297600,2022-04-18 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,51.01,10000,28.62,47.73,48.99,52.95,1027,,,41,12.66,150,24.16,,,,,0,800,Clear,sky is clear,01d
1650301200,2022-04-18 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,51.04,10000,30.65,47.97,49.98,52.14,1026,,,45,13.8,130,23.02,,,,,0,800,Clear,sky is clear,01d
1650304800,2022-04-18 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,48.83,10000,31.59,44.47,47.97,50.99,1026,,,51,10.36,140,16.11,,,,,0,800,Clear,sky is clear,01d
1650308400,2022-04-18 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,48.4,10000,32.07,43.93,47.95,49.98,1026,,,53,10.36,120,19.57,,,,,20,801,Clouds,few clouds,02d
1650312000,2022-04-18 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,47.59,10000,32.68,43.34,46.74,48.97,1024,,,56,9.22,100,,,,,,100,804,Clouds,overcast clouds,04d
1650315600,2022-04-18 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,47.64,10000,29.75,43,46.96,48.54,1023,,,49,10.36,60,,,,,,100,804,Clouds,overcast clouds,04d
1650319200,2022-04-18 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,47.16,10000,31.46,42.39,45.97,48.54,1022,,,54,10.36,100,17.27,,,,,100,804,Clouds,overcast clouds,04d
1650322800,2022-04-18 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,45.7,10000,35.76,39.47,43.97,47.95,1021,,,68,13.8,70,19.57,0.25,,,,100,500,Rain,light rain,10d
1650326400,2022-04-19 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,45.77,10000,37.27,38.95,44.94,46.35,1019,,,72,16.11,40,24.16,0.25,,,,100,500,Rain,light rain,10n
1650330000,2022-04-19 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,46.04,10000,37.18,38.5,44.94,47.21,1018,,,71,19.57,50,25.32,0.76,,,,75,500,Rain,light rain,10n
1650333600,2022-04-19 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,44.64,10000,38.53,37.18,42.96,46.35,1015,,,79,17.27,40,24.16,1.86,,,,100,501,Rain,moderate rain,10n
1650337200,2022-04-19 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,42.13,8047,38.55,33.94,41,43.21,1013,,,87,17.27,40,25.32,6.31,3.93,,,100,502,Rain,heavy intensity rain,10n
1650340800,2022-04-19 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,42.19,2414,40.03,35.78,41.95,43.21,1009,,,92,11.5,60,25.32,7.58,,,,100,502,Rain,heavy intensity rain,10n
1650340800,2022-04-19 04:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,42.19,2414,40.03,35.78,41.95,43.21,1009,,,92,11.5,60,25.32,7.58,,,,100,701,Mist,mist,50n
1650344400,2022-04-19 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,43.83,4023,41.94,34.88,42.94,45.21,1006,,,93,23.02,40,33.38,10.02,,,,100,502,Rain,heavy intensity rain,10n
1650344400,2022-04-19 05:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,43.83,4023,41.94,34.88,42.94,45.21,1006,,,93,23.02,40,33.38,10.02,,,,100,701,Mist,mist,50n
1650348000,2022-04-19 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,44.65,6437,43.03,37.51,43.95,46.22,1003,,,94,16.11,70,31.07,14.1,,,,100,502,Rain,heavy intensity rain,10n
1650348000,2022-04-19 06:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,44.65,6437,43.03,37.51,43.95,46.22,1003,,,94,16.11,70,31.07,14.1,,,,100,701,Mist,mist,50n
1650351600,2022-04-19 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,45.3,6437,43.68,38.64,44.94,47.21,1001,,,94,14.97,40,23.02,9.02,,,,100,701,Mist,mist,50n
1650351600,2022-04-19 07:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,45.3,6437,43.68,38.64,44.94,47.21,1001,,,94,14.97,40,23.02,9.02,,,,100,502,Rain,heavy intensity rain,10n
1650355200,2022-04-19 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,48.96,6437,47.03,44.62,46.35,50.68,998,,,93,10.36,10,23.02,5,,,,100,502,Rain,heavy intensity rain,10n
1650355200,2022-04-19 08:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,48.96,6437,47.03,44.62,46.35,50.68,998,,,93,10.36,10,23.02,5,,,,100,701,Mist,mist,50n
1650358800,2022-04-19 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,44.76,6437,43.14,39.85,42.96,46.35,996,,,94,9.22,310,,0.89,,,,100,500,Rain,light rain,10n
1650358800,2022-04-19 09:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,44.76,6437,43.14,39.85,42.96,46.35,996,,,94,9.22,310,,0.89,,,,100,701,Mist,mist,50n
1650362400,2022-04-19 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,39.67,6437,38.08,33.22,38.95,41.95,1000,,,94,10,328,11.01,0.85,,,,100,500,Rain,light rain,10n
1650362400,2022-04-19 10:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,39.67,6437,38.08,33.22,38.95,41.95,1000,,,94,10,328,11.01,0.85,,,,100,701,Mist,mist,50n
1650366000,2022-04-19 11:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,40.3,10000,38.16,33.85,38.95,41.22,1002,,,92,10.36,280,23.02,0.25,,,,100,500,Rain,light rain,10d
1650369600,2022-04-19 12:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,42.15,10000,38.86,35.73,40.96,43.21,1003,,,88,11.5,280,18.41,,,,,100,804,Clouds,overcast clouds,04d
1650373200,2022-04-19 13:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,42.71,10000,37.29,36.03,41.95,44.22,1004,,,81,12.66,280,25.32,,,,,100,804,Clouds,overcast clouds,04d
1650376800,2022-04-19 14:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,44.64,10000,36.18,39.02,43.97,46.22,1004,,,72,11.01,290,13,,,,,100,804,Clouds,overcast clouds,04d
1650380400,2022-04-19 15:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,45.63,10000,34.56,39.92,43.97,46.94,1006,,,65,11.99,330,13,,,,,75,803,Clouds,broken clouds,04d
1650384000,2022-04-19 16:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,46.35,10000,33.24,40.3,44.98,47.21,1007,,,60,13.8,270,27.63,0.25,,,,100,500,Rain,light rain,10d
1650387600,2022-04-19 17:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,47.73,10000,30.69,40.71,46.74,48.94,1007,,,51,19.57,270,29.93,,,,,75,803,Clouds,broken clouds,04d
1650391200,2022-04-19 18:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,49.69,10000,30.51,44.02,47.16,51.22,1008,,,47,15.99,0,25.99,,,,,100,804,Clouds,overcast clouds,04d
1650394800,2022-04-19 19:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,49.68,10000,30.02,43.48,48.54,50.95,1008,,,46,18.41,270,42.57,,,,,100,804,Clouds,overcast clouds,04d
1650398400,2022-04-19 20:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,48.43,10000,29.03,42.12,47.95,50.22,1009,,,46,17.27,260,28.77,,,,,100,804,Clouds,overcast clouds,04d
1650402000,2022-04-19 21:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,49.05,10000,29.52,42.91,47.95,50.22,1009,,,46,17.27,270,26.46,,,,,75,500,Rain,light rain,10d
1650405600,2022-04-19 22:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,48.83,10000,30.27,41.72,46.74,50.22,1011,,,48,21.85,270,33.38,,,,,100,804,Clouds,overcast clouds,04d
1650409200,2022-04-19 23:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,46.26,10000,33.15,39.87,44.94,48.16,1012,,,60,14.97,280,35.68,,,,,75,500,Rain,light rain,10d
1650412800,2022-04-20 00:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,45.54,10000,32.88,36.93,44.94,46.35,1013,,,61,24.16,270,31.07,,,,,75,803,Clouds,broken clouds,04n
1650416400,2022-04-20 01:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,45.27,10000,31.84,37.74,43.95,46.35,1015,,,59,18.41,260,,,,,,0,800,Clear,sky is clear,01n
1650420000,2022-04-20 02:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,44.51,10000,31.57,37.02,43.95,45.21,1016,,,60,17.27,270,27.63,,,,,0,800,Clear,sky is clear,01n
1650423600,2022-04-20 03:00:00 +0000 UTC,-14400,New York,40.712775,-74.005973,44.17,10000,30.16,36.88,42.96,45.21,1016,,,57,16.11,270,27.63,,,,,0,800,Clear,sky is clear,01n
