dt_iso,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,clouds_all,rain_1h,rain_3h,snow_1h,snow_3h,weather_desc_broken clouds,weather_desc_few clouds,weather_desc_fog,weather_desc_haze,weather_desc_heavy intensity rain,weather_desc_heavy snow,weather_desc_light rain,weather_desc_light snow,weather_desc_mist,weather_desc_moderate rain,weather_desc_overcast clouds,weather_desc_scattered clouds,weather_desc_sky is clear,weather_desc_snow,weather_desc_thunderstorm,weather_desc_thunderstorm with heavy rain,weather_desc_thunderstorm with light rain,weather_desc_thunderstorm with rain,weather_desc_very heavy rain
2022-12-27 06:00:00 +0000 UTC,27.88,26.85,30.16,1024,49,7.0,226,11.99,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-27 07:00:00 +0000 UTC,28.8,26.85,30.94,1025,50,8.01,254,10.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-27 08:00:00 +0000 UTC,29.03,26.85,30.94,1025,51,4.0,227,8.01,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-27 09:00:00 +0000 UTC,28.8,26.85,30.94,1025,50,5.99,224,11.99,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-27 10:00:00 +0000 UTC,29.08,26.85,30.94,1025,49,7.0,270,11.99,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-27 11:00:00 +0000 UTC,28.08,26.85,30.22,1025,49,6.91,0,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-27 12:00:00 +0000 UTC,29.44,26.85,30.94,1025,51,9.22,290,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-27 13:00:00 +0000 UTC,27.93,26.96,30.22,1026,53,9.22,260,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-27 14:00:00 +0000 UTC,28.83,27.97,31.15,1026,54,5.01,289,17.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-27 15:00:00 +0000 UTC,29.97,28.94,31.21,1026,54,8.01,282,11.01,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-27 16:00:00 +0000 UTC,31.64,29.95,33.22,1026,54,10.0,311,14.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-27 17:00:00 +0000 UTC,32.49,29.95,33.94,1025,52,6.91,260,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-27 18:00:00 +0000 UTC,34.2,32.85,35.94,1025,51,5.99,275,13.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-27 19:00:00 +0000 UTC,33.62,32.85,36.21,1024,52,8.99,327,11.01,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-27 20:00:00 +0000 UTC,33.82,32.95,35.22,1025,53,3.0,258,15.99,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-27 21:00:00 +0000 UTC,33.48,31.96,35.22,1025,55,5.99,274,8.01,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-27 22:00:00 +0000 UTC,33.4,32.85,35.17,1025,57,5.99,210,10.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-27 23:00:00 +0000 UTC,33.35,32.85,35.17,1026,58,8.99,279,13.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-28 00:00:00 +0000 UTC,32.95,31.96,35.22,1027,59,5.01,233,8.01,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-28 01:00:00 +0000 UTC,33.42,32.85,35.17,1027,61,4.61,0,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-28 02:00:00 +0000 UTC,34.21,32.85,35.94,1027,62,6.91,260,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-28 03:00:00 +0000 UTC,34.12,31.96,35.94,1027,63,3.0,284,7.0,70,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-28 04:00:00 +0000 UTC,33.12,31.96,35.22,1026,64,8.05,250,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-28 05:00:00 +0000 UTC,33.51,31.96,36.16,1026,64,4.61,300,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-28 06:00:00 +0000 UTC,33.67,32.14,36.16,1026,62,3.0,261,4.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-28 07:00:00 +0000 UTC,33.8,32.14,36.16,1027,62,4.61,270,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-28 08:00:00 +0000 UTC,34.52,31.84,36.16,1026,63,3.0,360,5.01,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-28 09:00:00 +0000 UTC,33.84,29.84,35.94,1027,66,1.01,100,1.99,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-28 10:00:00 +0000 UTC,32.61,31.95,34.16,1026,69,3.0,150,5.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-28 11:00:00 +0000 UTC,32.95,30.85,34.21,1026,70,5.99,360,14.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-28 12:00:00 +0000 UTC,32.68,30.85,34.21,1027,68,8.05,230,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-28 13:00:00 +0000 UTC,33.69,30.94,35.94,1027,67,9.22,230,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-28 14:00:00 +0000 UTC,35.08,32.95,37.17,1028,64,7.0,360,15.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-28 15:00:00 +0000 UTC,38.23,34.95,39.94,1028,62,7.0,231,11.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-28 16:00:00 +0000 UTC,40.24,38.95,41.16,1027,55,8.01,250,11.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-28 17:00:00 +0000 UTC,41.58,40.95,43.21,1027,52,8.01,193,15.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-28 18:00:00 +0000 UTC,44.11,42.98,44.98,1026,47,8.01,257,14.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-28 19:00:00 +0000 UTC,44.35,42.15,46.74,1025,40,11.99,222,21.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-28 20:00:00 +0000 UTC,45.28,43.14,46.74,1025,35,8.01,360,18.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-28 21:00:00 +0000 UTC,45.68,44.71,46.74,1025,36,9.22,200,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-28 22:00:00 +0000 UTC,42.22,41.52,42.93,1025,59,5.48,207,,84,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-28 23:00:00 +0000 UTC,40.5,39.67,42.98,1026,56,6.51,208,,87,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-29 00:00:00 +0000 UTC,44.89,41.99,44.94,1026,44,3.44,0,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-29 01:00:00 +0000 UTC,44.94,41.99,44.94,1026,42,6.91,0,20.71,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-29 02:00:00 +0000 UTC,40.98,40.96,41.99,1026,57,3.0,203,8.01,84,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-29 03:00:00 +0000 UTC,39.96,39.96,42.01,1026,59,6.4,230,,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-29 04:00:00 +0000 UTC,39.38,38.97,41.0,1026,62,1.99,198,4.0,100,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-29 05:00:00 +0000 UTC,39.83,38.95,40.98,1026,60,1.99,219,3.0,98,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-29 06:00:00 +0000 UTC,37.92,36.97,40.21,1026,66,3.0,225,5.99,91,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-29 07:00:00 +0000 UTC,37.92,36.95,39.22,1027,65,1.99,236,4.0,89,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-29 08:00:00 +0000 UTC,38.52,37.94,38.98,1026,65,1.01,187,3.0,92,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-29 09:00:00 +0000 UTC,37.76,36.95,38.95,1027,67,1.99,125,1.99,84,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-29 10:00:00 +0000 UTC,38.37,35.94,39.94,1026,68,3.0,225,5.01,80,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-29 11:00:00 +0000 UTC,38.03,35.85,39.94,1027,69,3.0,265,8.99,87,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-29 12:00:00 +0000 UTC,37.44,34.95,40.15,1027,69,3.0,248,8.01,88,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-29 13:00:00 +0000 UTC,37.69,35.94,40.15,1027,68,4.0,225,10.0,93,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-29 14:00:00 +0000 UTC,40.23,37.98,42.17,1027,61,11.99,360,20.0,91,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-29 15:00:00 +0000 UTC,40.91,38.95,44.17,1027,63,5.01,185,7.0,97,,,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2022-12-29 16:00:00 +0000 UTC,42.82,40.95,44.94,1027,59,5.01,277,7.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-29 17:00:00 +0000 UTC,45.03,41.99,46.98,1026,55,7.0,224,11.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-29 18:00:00 +0000 UTC,46.72,43.95,48.54,1025,54,4.0,169,7.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-29 19:00:00 +0000 UTC,48.45,45.95,49.96,1025,51,8.05,250,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-29 20:00:00 +0000 UTC,49.78,47.14,51.17,1024,47,5.99,360,10.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-29 21:00:00 +0000 UTC,49.03,47.84,50.34,1025,51,3.44,260,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-29 22:00:00 +0000 UTC,47.62,43.99,48.54,1025,47,5.75,0,,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-29 23:00:00 +0000 UTC,45.19,42.98,46.94,1025,63,1.01,207,1.99,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-30 00:00:00 +0000 UTC,45.41,42.98,46.98,1025,62,1.99,184,3.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-30 01:00:00 +0000 UTC,44.65,41.99,46.0,1026,63,3.0,242,4.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-30 02:00:00 +0000 UTC,44.85,42.98,46.22,1026,63,3.0,225,7.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-30 03:00:00 +0000 UTC,42.98,42.94,45.84,1026,67,5.88,241,,1,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-30 04:00:00 +0000 UTC,44.17,42.94,45.21,1027,64,3.0,248,5.01,4,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-30 05:00:00 +0000 UTC,44.1,41.99,44.98,1027,65,1.99,349,3.0,9,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-30 06:00:00 +0000 UTC,43.81,40.98,44.98,1026,64,1.01,248,1.99,27,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-12-30 07:00:00 +0000 UTC,43.54,40.95,44.94,1027,66,3.0,308,4.0,42,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-12-30 08:00:00 +0000 UTC,43.65,40.98,44.98,1027,65,1.01,297,4.0,66,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-30 09:00:00 +0000 UTC,43.7,41.99,44.94,1026,65,3.0,248,5.99,70,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-30 10:00:00 +0000 UTC,42.42,40.98,44.85,1026,68,1.01,172,1.99,63,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-30 11:00:00 +0000 UTC,42.91,40.21,44.94,1026,69,1.01,23,1.99,72,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-30 12:00:00 +0000 UTC,42.19,39.97,44.85,1026,70,4.68,219,,66,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-30 13:00:00 +0000 UTC,42.89,39.94,45.84,1026,70,1.99,207,5.01,53,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-30 14:00:00 +0000 UTC,45.12,42.94,46.98,1026,66,1.99,166,4.0,53,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-30 15:00:00 +0000 UTC,48.78,44.98,49.15,1027,61,1.99,203,5.01,48,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-12-30 16:00:00 +0000 UTC,51.91,46.98,53.17,1026,53,5.99,360,13.0,14,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-30 17:00:00 +0000 UTC,53.02,51.15,54.95,1025,51,11.01,360,21.99,5,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-30 18:00:00 +0000 UTC,55.26,53.15,57.54,1024,48,8.99,360,15.01,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-30 19:00:00 +0000 UTC,55.99,53.01,56.14,1023,49,8.99,360,15.99,5,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-30 20:00:00 +0000 UTC,55.49,50.99,58.14,1023,52,1.99,360,14.0,31,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2022-12-30 21:00:00 +0000 UTC,51.4,49.95,54.16,1023,64,7.0,134,7.0,20,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022-12-30 22:00:00 +0000 UTC,49.24,47.95,53.94,1023,69,1.01,202,3.0,0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2022-12-30 23:00:00 +0000 UTC,47.98,45.95,51.22,1023,77,4.0,150,7.0,46,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
